title,type,year,genre,idOwner
Do Dooni Char,Movie,1968,Comedy,tt0060317
El reportero,Movie,1968,Comedy,tt0060892
"Lille mand, pas på",Movie,1968,Comedy,tt0061910
Despedida de casada,Movie,1968,Comedy,tt0061562
Los ángeles de Puebla,Movie,1968,Comedy,tt0060108
The Lemon Grove Kids Meet the Monsters,Movie,1968,Comedy,tt0059382
La banda del Pecas,Movie,1968,Comedy,tt0060147
L'homme à la Buick,Movie,1968,Comedy,tt0060515
L'uomo dei cinque palloni,Movie,1968,Comedy,tt0059851
Il marito è mio e l'ammazzo quando mi pare,Movie,1968,Comedy,tt0060670
Do Dooni Char,Movie,1968,Comedy,tt0060317
El reportero,Movie,1968,Comedy,tt0060892
"Lille mand, pas på",Movie,1968,Comedy,tt0061910
Despedida de casada,Movie,1968,Comedy,tt0061562
Los ángeles de Puebla,Movie,1968,Comedy,tt0060108
The Lemon Grove Kids Meet the Monsters,Movie,1968,Comedy,tt0059382
La banda del Pecas,Movie,1968,Comedy,tt0060147
L'homme à la Buick,Movie,1968,Comedy,tt0060515
L'uomo dei cinque palloni,Movie,1968,Comedy,tt0059851
Il marito è mio e l'ammazzo quando mi pare,Movie,1968,Comedy,tt0060670
Do Dooni Char,Movie,1968,Comedy,tt0060317
El reportero,Movie,1968,Comedy,tt0060892
"Lille mand, pas på",Movie,1968,Comedy,tt0061910
Despedida de casada,Movie,1968,Comedy,tt0061562
Los ángeles de Puebla,Movie,1968,Comedy,tt0060108
The Lemon Grove Kids Meet the Monsters,Movie,1968,Comedy,tt0059382
La banda del Pecas,Movie,1968,Comedy,tt0060147
L'homme à la Buick,Movie,1968,Comedy,tt0060515
L'uomo dei cinque palloni,Movie,1968,Comedy,tt0059851
Il marito è mio e l'ammazzo quando mi pare,Movie,1968,Comedy,tt0060670
Do Dooni Char,Movie,1968,Comedy,tt0060317
El reportero,Movie,1968,Comedy,tt0060892
"Lille mand, pas på",Movie,1968,Comedy,tt0061910
Despedida de casada,Movie,1968,Comedy,tt0061562
Susana,Movie,1969,Comedy,tt0059768
Desnuda en la arena,Movie,1969,Comedy,tt0059099
Konto Gojugo-go: Uchu daibôken,Movie,1969,Comedy,tt0060603
"Rote Lippen, Sadisterotica",Movie,1969,Comedy,tt0061453
El matrimonio es como el demonio,Movie,1969,Comedy,tt0061959
Hamelín,Movie,1969,Comedy,tt0061743
Educando a una idiota,Movie,1969,Comedy,tt0061614
Ditirambo,Movie,1969,Comedy,tt0061580
Una vez al año ser hippy no hace daño,Movie,1969,Comedy,tt0062437
Brilliantovaya ruka,Movie,1969,Comedy,tt0062759
Susana,Movie,1969,Comedy,tt0059768
Desnuda en la arena,Movie,1969,Comedy,tt0059099
Konto Gojugo-go: Uchu daibôken,Movie,1969,Comedy,tt0060603
"Rote Lippen, Sadisterotica",Movie,1969,Comedy,tt0061453
El matrimonio es como el demonio,Movie,1969,Comedy,tt0061959
Hamelín,Movie,1969,Comedy,tt0061743
Educando a una idiota,Movie,1969,Comedy,tt0061614
Ditirambo,Movie,1969,Comedy,tt0061580
Una vez al año ser hippy no hace daño,Movie,1969,Comedy,tt0062437
Brilliantovaya ruka,Movie,1969,Comedy,tt0062759
Susana,Movie,1969,Comedy,tt0059768
Desnuda en la arena,Movie,1969,Comedy,tt0059099
Konto Gojugo-go: Uchu daibôken,Movie,1969,Comedy,tt0060603
"Rote Lippen, Sadisterotica",Movie,1969,Comedy,tt0061453
El matrimonio es como el demonio,Movie,1969,Comedy,tt0061959
Hamelín,Movie,1969,Comedy,tt0061743
Educando a una idiota,Movie,1969,Comedy,tt0061614
Ditirambo,Movie,1969,Comedy,tt0061580
Una vez al año ser hippy no hace daño,Movie,1969,Comedy,tt0062437
Brilliantovaya ruka,Movie,1969,Comedy,tt0062759
Susana,Movie,1969,Comedy,tt0059768
Desnuda en la arena,Movie,1969,Comedy,tt0059099
Konto Gojugo-go: Uchu daibôken,Movie,1969,Comedy,tt0060603
"Rote Lippen, Sadisterotica",Movie,1969,Comedy,tt0061453
El matrimonio es como el demonio,Movie,1969,Comedy,tt0061959
Hamelín,Movie,1969,Comedy,tt0061743
Educando a una idiota,Movie,1969,Comedy,tt0061614
Ditirambo,Movie,1969,Comedy,tt0061580
Una vez al año ser hippy no hace daño,Movie,1969,Comedy,tt0062437
Brilliantovaya ruka,Movie,1969,Comedy,tt0062759
El huésped del sevillano,Movie,1970,Comedy,tt0031458
"Házasodj, Ausztria!",TV Movie,1970,Comedy,tt0059375
Una señora estupenda,Movie,1970,Comedy,tt0060967
El certificado,Movie,1970,Comedy,tt0062784
Misión cumplida,Movie,1970,Comedy,tt0063309
Sem starikov i odna devushka,TV Movie,1970,Comedy,tt0063579
Der Bettenstudent oder Was mach' ich mit den Mädchen?,Movie,1970,Comedy,tt0064083
El abominable hombre de la Costa del Sol,Movie,1970,Comedy,tt0063982
All the Right Noises,Movie,1970,Comedy,tt0064004
"Hilfe, mich liebt eine Jungfrau",Movie,1970,Comedy,tt0064432
El huésped del sevillano,Movie,1970,Comedy,tt0031458
"Házasodj, Ausztria!",TV Movie,1970,Comedy,tt0059375
Una señora estupenda,Movie,1970,Comedy,tt0060967
El certificado,Movie,1970,Comedy,tt0062784
Misión cumplida,Movie,1970,Comedy,tt0063309
Sem starikov i odna devushka,TV Movie,1970,Comedy,tt0063579
Der Bettenstudent oder Was mach' ich mit den Mädchen?,Movie,1970,Comedy,tt0064083
El abominable hombre de la Costa del Sol,Movie,1970,Comedy,tt0063982
All the Right Noises,Movie,1970,Comedy,tt0064004
"Hilfe, mich liebt eine Jungfrau",Movie,1970,Comedy,tt0064432
El huésped del sevillano,Movie,1970,Comedy,tt0031458
"Házasodj, Ausztria!",TV Movie,1970,Comedy,tt0059375
Una señora estupenda,Movie,1970,Comedy,tt0060967
El certificado,Movie,1970,Comedy,tt0062784
Misión cumplida,Movie,1970,Comedy,tt0063309
Sem starikov i odna devushka,TV Movie,1970,Comedy,tt0063579
Der Bettenstudent oder Was mach' ich mit den Mädchen?,Movie,1970,Comedy,tt0064083
El abominable hombre de la Costa del Sol,Movie,1970,Comedy,tt0063982
All the Right Noises,Movie,1970,Comedy,tt0064004
"Hilfe, mich liebt eine Jungfrau",Movie,1970,Comedy,tt0064432
El huésped del sevillano,Movie,1970,Comedy,tt0031458
"Házasodj, Ausztria!",TV Movie,1970,Comedy,tt0059375
Una señora estupenda,Movie,1970,Comedy,tt0060967
El certificado,Movie,1970,Comedy,tt0062784
Misión cumplida,Movie,1970,Comedy,tt0063309
Sem starikov i odna devushka,TV Movie,1970,Comedy,tt0063579
Der Bettenstudent oder Was mach' ich mit den Mädchen?,Movie,1970,Comedy,tt0064083
El abominable hombre de la Costa del Sol,Movie,1970,Comedy,tt0063982
All the Right Noises,Movie,1970,Comedy,tt0064004
"Hilfe, mich liebt eine Jungfrau",Movie,1970,Comedy,tt0064432
Cómo casarse en 7 días,Movie,1971,Comedy,tt0064204
Zorro il cavaliere della vendetta,Movie,1971,Comedy,tt0063846
El médico módico,Movie,1971,Comedy,tt0064712
Il Decameron,Movie,1971,Comedy,tt0065622
La decente,Movie,1971,Comedy,tt0065623
Gebissen wird nur nachts - das Happening der Vampire,Movie,1971,Comedy,tt0065762
Mike and Bernie,TV Series,1971,Comedy,tt0065318
"Pane, vy jste vdova!",Movie,1971,Comedy,tt0065331
Karusel,TV Movie,1971,Comedy,tt0065934
"Espérame en Siberia, vida mía",Movie,1971,Comedy,tt0065705
Cómo casarse en 7 días,Movie,1971,Comedy,tt0064204
Zorro il cavaliere della vendetta,Movie,1971,Comedy,tt0063846
El médico módico,Movie,1971,Comedy,tt0064712
Il Decameron,Movie,1971,Comedy,tt0065622
La decente,Movie,1971,Comedy,tt0065623
Gebissen wird nur nachts - das Happening der Vampire,Movie,1971,Comedy,tt0065762
Mike and Bernie,TV Series,1971,Comedy,tt0065318
"Pane, vy jste vdova!",Movie,1971,Comedy,tt0065331
Karusel,TV Movie,1971,Comedy,tt0065934
"Espérame en Siberia, vida mía",Movie,1971,Comedy,tt0065705
Cómo casarse en 7 días,Movie,1971,Comedy,tt0064204
Zorro il cavaliere della vendetta,Movie,1971,Comedy,tt0063846
El médico módico,Movie,1971,Comedy,tt0064712
Il Decameron,Movie,1971,Comedy,tt0065622
La decente,Movie,1971,Comedy,tt0065623
Gebissen wird nur nachts - das Happening der Vampire,Movie,1971,Comedy,tt0065762
Mike and Bernie,TV Series,1971,Comedy,tt0065318
"Pane, vy jste vdova!",Movie,1971,Comedy,tt0065331
Karusel,TV Movie,1971,Comedy,tt0065934
"Espérame en Siberia, vida mía",Movie,1971,Comedy,tt0065705
Cómo casarse en 7 días,Movie,1971,Comedy,tt0064204
Zorro il cavaliere della vendetta,Movie,1971,Comedy,tt0063846
El médico módico,Movie,1971,Comedy,tt0064712
Il Decameron,Movie,1971,Comedy,tt0065622
La decente,Movie,1971,Comedy,tt0065623
Gebissen wird nur nachts - das Happening der Vampire,Movie,1971,Comedy,tt0065762
Mike and Bernie,TV Series,1971,Comedy,tt0065318
"Pane, vy jste vdova!",Movie,1971,Comedy,tt0065331
Karusel,TV Movie,1971,Comedy,tt0065934
"Espérame en Siberia, vida mía",Movie,1971,Comedy,tt0065705
Nahtche V'Hageneral,Movie,1972,Comedy,tt0063334
Wild in the Sky,Movie,1972,Comedy,tt0064372
Out 1: Spectre,Movie,1972,Comedy,tt0066192
El metiche,Movie,1972,Comedy,tt0066076
Uomo avvisato mezzo ammazzato... Parola di Spirito Santo,Movie,1972,Comedy,tt0065991
El rey de Acapulco,Movie,1972,Comedy,tt0066297
O Zé do Burro,Movie,1972,Comedy,tt0066610
"Sei iellato, amico hai incontrato Sacramento",Movie,1972,Comedy,tt0066350
El triangulito,Movie,1972,Comedy,tt0066489
Cayó de la gloria el diablo,Movie,1972,Comedy,tt0066903
Nahtche V'Hageneral,Movie,1972,Comedy,tt0063334
Wild in the Sky,Movie,1972,Comedy,tt0064372
Out 1: Spectre,Movie,1972,Comedy,tt0066192
El metiche,Movie,1972,Comedy,tt0066076
Uomo avvisato mezzo ammazzato... Parola di Spirito Santo,Movie,1972,Comedy,tt0065991
El rey de Acapulco,Movie,1972,Comedy,tt0066297
O Zé do Burro,Movie,1972,Comedy,tt0066610
"Sei iellato, amico hai incontrato Sacramento",Movie,1972,Comedy,tt0066350
El triangulito,Movie,1972,Comedy,tt0066489
Cayó de la gloria el diablo,Movie,1972,Comedy,tt0066903
Nahtche V'Hageneral,Movie,1972,Comedy,tt0063334
Wild in the Sky,Movie,1972,Comedy,tt0064372
Out 1: Spectre,Movie,1972,Comedy,tt0066192
El metiche,Movie,1972,Comedy,tt0066076
Uomo avvisato mezzo ammazzato... Parola di Spirito Santo,Movie,1972,Comedy,tt0065991
El rey de Acapulco,Movie,1972,Comedy,tt0066297
O Zé do Burro,Movie,1972,Comedy,tt0066610
"Sei iellato, amico hai incontrato Sacramento",Movie,1972,Comedy,tt0066350
El triangulito,Movie,1972,Comedy,tt0066489
Cayó de la gloria el diablo,Movie,1972,Comedy,tt0066903
Nahtche V'Hageneral,Movie,1972,Comedy,tt0063334
Wild in the Sky,Movie,1972,Comedy,tt0064372
Out 1: Spectre,Movie,1972,Comedy,tt0066192
El metiche,Movie,1972,Comedy,tt0066076
Uomo avvisato mezzo ammazzato... Parola di Spirito Santo,Movie,1972,Comedy,tt0065991
El rey de Acapulco,Movie,1972,Comedy,tt0066297
O Zé do Burro,Movie,1972,Comedy,tt0066610
"Sei iellato, amico hai incontrato Sacramento",Movie,1972,Comedy,tt0066350
El triangulito,Movie,1972,Comedy,tt0066489
Cayó de la gloria el diablo,Movie,1972,Comedy,tt0066903
Biya el-Khawatim,Movie,1973,Comedy,tt0058950
Koreyim Li Shmil,Movie,1973,Comedy,tt0062359
The Dirty Mind of Young Sally,Movie,1973,Comedy,tt0065643
El bueno para nada,Movie,1973,Comedy,tt0065500
¡Qué cosas tiene el amor!,Movie,1973,Comedy,tt0066611
Drop Out,Movie,1973,Comedy,tt0067019
"Diamantes, oro, y amor",Movie,1973,Comedy,tt0066994
La descarriada,Movie,1973,Comedy,tt0068476
The Best Pair of Legs in the Business,Movie,1973,Comedy,tt0068266
El niño es nuestro,Movie,1973,Comedy,tt0069010
Biya el-Khawatim,Movie,1973,Comedy,tt0058950
Koreyim Li Shmil,Movie,1973,Comedy,tt0062359
The Dirty Mind of Young Sally,Movie,1973,Comedy,tt0065643
El bueno para nada,Movie,1973,Comedy,tt0065500
¡Qué cosas tiene el amor!,Movie,1973,Comedy,tt0066611
Drop Out,Movie,1973,Comedy,tt0067019
"Diamantes, oro, y amor",Movie,1973,Comedy,tt0066994
La descarriada,Movie,1973,Comedy,tt0068476
The Best Pair of Legs in the Business,Movie,1973,Comedy,tt0068266
El niño es nuestro,Movie,1973,Comedy,tt0069010
Biya el-Khawatim,Movie,1973,Comedy,tt0058950
Koreyim Li Shmil,Movie,1973,Comedy,tt0062359
The Dirty Mind of Young Sally,Movie,1973,Comedy,tt0065643
El bueno para nada,Movie,1973,Comedy,tt0065500
¡Qué cosas tiene el amor!,Movie,1973,Comedy,tt0066611
Drop Out,Movie,1973,Comedy,tt0067019
"Diamantes, oro, y amor",Movie,1973,Comedy,tt0066994
La descarriada,Movie,1973,Comedy,tt0068476
The Best Pair of Legs in the Business,Movie,1973,Comedy,tt0068266
El niño es nuestro,Movie,1973,Comedy,tt0069010
Biya el-Khawatim,Movie,1973,Comedy,tt0058950
Koreyim Li Shmil,Movie,1973,Comedy,tt0062359
The Dirty Mind of Young Sally,Movie,1973,Comedy,tt0065643
El bueno para nada,Movie,1973,Comedy,tt0065500
¡Qué cosas tiene el amor!,Movie,1973,Comedy,tt0066611
Drop Out,Movie,1973,Comedy,tt0067019
"Diamantes, oro, y amor",Movie,1973,Comedy,tt0066994
La descarriada,Movie,1973,Comedy,tt0068476
The Best Pair of Legs in the Business,Movie,1973,Comedy,tt0068266
El niño es nuestro,Movie,1973,Comedy,tt0069010
Peccato veniale,Movie,1974,Comedy,tt0066015
"Fe, esperanza y caridad",Movie,1974,Comedy,tt0065716
Con la música a otra parte,Movie,1974,Comedy,tt0065567
Bárbara,Movie,1974,Comedy,tt0066876
Commissariato di notturna,Movie,1974,Comedy,tt0068404
L'homme qui voulait violer le monde,Movie,1974,Comedy,tt0068710
Als Mutter streikte,Movie,1974,Comedy,tt0069694
Il mio nome è Scopone e faccio sempre cappotto,Movie,1974,Comedy,tt0068953
...altrimenti ci arrabbiamo!,Movie,1974,Comedy,tt0069697
The Sheriff of Hollywood Hills,TV Series,1974,Comedy,tt0066711
Peccato veniale,Movie,1974,Comedy,tt0066015
"Fe, esperanza y caridad",Movie,1974,Comedy,tt0065716
Con la música a otra parte,Movie,1974,Comedy,tt0065567
Bárbara,Movie,1974,Comedy,tt0066876
Commissariato di notturna,Movie,1974,Comedy,tt0068404
L'homme qui voulait violer le monde,Movie,1974,Comedy,tt0068710
Als Mutter streikte,Movie,1974,Comedy,tt0069694
Il mio nome è Scopone e faccio sempre cappotto,Movie,1974,Comedy,tt0068953
...altrimenti ci arrabbiamo!,Movie,1974,Comedy,tt0069697
The Sheriff of Hollywood Hills,TV Series,1974,Comedy,tt0066711
Peccato veniale,Movie,1974,Comedy,tt0066015
"Fe, esperanza y caridad",Movie,1974,Comedy,tt0065716
Con la música a otra parte,Movie,1974,Comedy,tt0065567
Bárbara,Movie,1974,Comedy,tt0066876
Commissariato di notturna,Movie,1974,Comedy,tt0068404
L'homme qui voulait violer le monde,Movie,1974,Comedy,tt0068710
Als Mutter streikte,Movie,1974,Comedy,tt0069694
Il mio nome è Scopone e faccio sempre cappotto,Movie,1974,Comedy,tt0068953
...altrimenti ci arrabbiamo!,Movie,1974,Comedy,tt0069697
The Sheriff of Hollywood Hills,TV Series,1974,Comedy,tt0066711
Peccato veniale,Movie,1974,Comedy,tt0066015
"Fe, esperanza y caridad",Movie,1974,Comedy,tt0065716
Con la música a otra parte,Movie,1974,Comedy,tt0065567
Bárbara,Movie,1974,Comedy,tt0066876
Commissariato di notturna,Movie,1974,Comedy,tt0068404
L'homme qui voulait violer le monde,Movie,1974,Comedy,tt0068710
Als Mutter streikte,Movie,1974,Comedy,tt0069694
Il mio nome è Scopone e faccio sempre cappotto,Movie,1974,Comedy,tt0068953
...altrimenti ci arrabbiamo!,Movie,1974,Comedy,tt0069697
The Sheriff of Hollywood Hills,TV Series,1974,Comedy,tt0066711
Divorcio a la andaluza,Movie,1975,Comedy,tt0062896
The Rough with the Smooth,TV Series,1975,Comedy,tt0066706
The Amorous Milkman,Movie,1975,Comedy,tt0068204
"Le boucher, la star et l'orpheline",Movie,1975,Comedy,tt0069819
Berliner Bettwurst,Movie,1975,Comedy,tt0069778
El investigador Capulina,Movie,1975,Comedy,tt0070223
The Manchu Eagle Murder Caper Mystery,Movie,1975,Comedy,tt0070366
El mejor regalo,Movie,1975,Comedy,tt0070384
L'amica di mia madre,Movie,1975,Comedy,tt0071131
My Son Reuben,TV Series,1975,Comedy,tt0071015
Divorcio a la andaluza,Movie,1975,Comedy,tt0062896
The Rough with the Smooth,TV Series,1975,Comedy,tt0066706
The Amorous Milkman,Movie,1975,Comedy,tt0068204
"Le boucher, la star et l'orpheline",Movie,1975,Comedy,tt0069819
Berliner Bettwurst,Movie,1975,Comedy,tt0069778
El investigador Capulina,Movie,1975,Comedy,tt0070223
The Manchu Eagle Murder Caper Mystery,Movie,1975,Comedy,tt0070366
El mejor regalo,Movie,1975,Comedy,tt0070384
L'amica di mia madre,Movie,1975,Comedy,tt0071131
My Son Reuben,TV Series,1975,Comedy,tt0071015
Divorcio a la andaluza,Movie,1975,Comedy,tt0062896
The Rough with the Smooth,TV Series,1975,Comedy,tt0066706
The Amorous Milkman,Movie,1975,Comedy,tt0068204
"Le boucher, la star et l'orpheline",Movie,1975,Comedy,tt0069819
Berliner Bettwurst,Movie,1975,Comedy,tt0069778
El investigador Capulina,Movie,1975,Comedy,tt0070223
The Manchu Eagle Murder Caper Mystery,Movie,1975,Comedy,tt0070366
El mejor regalo,Movie,1975,Comedy,tt0070384
L'amica di mia madre,Movie,1975,Comedy,tt0071131
My Son Reuben,TV Series,1975,Comedy,tt0071015
Divorcio a la andaluza,Movie,1975,Comedy,tt0062896
The Rough with the Smooth,TV Series,1975,Comedy,tt0066706
The Amorous Milkman,Movie,1975,Comedy,tt0068204
"Le boucher, la star et l'orpheline",Movie,1975,Comedy,tt0069819
Berliner Bettwurst,Movie,1975,Comedy,tt0069778
El investigador Capulina,Movie,1975,Comedy,tt0070223
The Manchu Eagle Murder Caper Mystery,Movie,1975,Comedy,tt0070366
El mejor regalo,Movie,1975,Comedy,tt0070384
L'amica di mia madre,Movie,1975,Comedy,tt0071131
My Son Reuben,TV Series,1975,Comedy,tt0071015
Devil's Partner,Movie,1960,Horror,tt0051536
Los pequeños gigantes,Movie,1960,Horror,tt0051869
La casa del terror,Movie,1960,Horror,tt0052679
L'amante del vampiro,Movie,1960,Horror,tt0052555
El esqueleto de la señora Morales,Movie,1960,Horror,tt0052784
Les yeux sans visage,Movie,1960,Horror,tt0053459
Densô ningen,Movie,1960,Horror,tt0053758
The Amazing Transparent Man,Movie,1960,Horror,tt0053593
13 Ghosts,Movie,1960,Horror,tt0053559
The Cape Canaveral Monsters,TV Movie,1960,Horror,tt0053692
Devil's Partner,Movie,1960,Horror,tt0051536
Los pequeños gigantes,Movie,1960,Horror,tt0051869
La casa del terror,Movie,1960,Horror,tt0052679
L'amante del vampiro,Movie,1960,Horror,tt0052555
El esqueleto de la señora Morales,Movie,1960,Horror,tt0052784
Les yeux sans visage,Movie,1960,Horror,tt0053459
Densô ningen,Movie,1960,Horror,tt0053758
The Amazing Transparent Man,Movie,1960,Horror,tt0053593
13 Ghosts,Movie,1960,Horror,tt0053559
The Cape Canaveral Monsters,TV Movie,1960,Horror,tt0053692
Devil's Partner,Movie,1960,Horror,tt0051536
Los pequeños gigantes,Movie,1960,Horror,tt0051869
La casa del terror,Movie,1960,Horror,tt0052679
L'amante del vampiro,Movie,1960,Horror,tt0052555
El esqueleto de la señora Morales,Movie,1960,Horror,tt0052784
Les yeux sans visage,Movie,1960,Horror,tt0053459
Densô ningen,Movie,1960,Horror,tt0053758
The Amazing Transparent Man,Movie,1960,Horror,tt0053593
13 Ghosts,Movie,1960,Horror,tt0053559
The Cape Canaveral Monsters,TV Movie,1960,Horror,tt0053692
Devil's Partner,Movie,1960,Horror,tt0051536
Los pequeños gigantes,Movie,1960,Horror,tt0051869
La casa del terror,Movie,1960,Horror,tt0052679
L'amante del vampiro,Movie,1960,Horror,tt0052555
El esqueleto de la señora Morales,Movie,1960,Horror,tt0052784
Les yeux sans visage,Movie,1960,Horror,tt0053459
Densô ningen,Movie,1960,Horror,tt0053758
The Amazing Transparent Man,Movie,1960,Horror,tt0053593
13 Ghosts,Movie,1960,Horror,tt0053559
The Cape Canaveral Monsters,TV Movie,1960,Horror,tt0053692
La marca del muerto,Movie,1961,Horror,tt0054060
The Naked Witch,Movie,1961,Horror,tt0054111
Ercole al centro della Terra,Movie,1961,Horror,tt0054850
La maldición de Nostradamus,Movie,1961,Horror,tt0054054
The Curse of the Werewolf,Movie,1961,Horror,tt0054777
Bloodlust!,Movie,1961,Horror,tt0054691
Doctor Blood's Coffin,Movie,1961,Horror,tt0054823
The Beast of Yucca Flats,Movie,1961,Horror,tt0054673
Creature from the Haunted Sea,Movie,1961,Horror,tt0054768
La chevelure,Short,1961,Horror,tt0054741
La marca del muerto,Movie,1961,Horror,tt0054060
The Naked Witch,Movie,1961,Horror,tt0054111
Ercole al centro della Terra,Movie,1961,Horror,tt0054850
La maldición de Nostradamus,Movie,1961,Horror,tt0054054
The Curse of the Werewolf,Movie,1961,Horror,tt0054777
Bloodlust!,Movie,1961,Horror,tt0054691
Doctor Blood's Coffin,Movie,1961,Horror,tt0054823
The Beast of Yucca Flats,Movie,1961,Horror,tt0054673
Creature from the Haunted Sea,Movie,1961,Horror,tt0054768
La chevelure,Short,1961,Horror,tt0054741
La marca del muerto,Movie,1961,Horror,tt0054060
The Naked Witch,Movie,1961,Horror,tt0054111
Ercole al centro della Terra,Movie,1961,Horror,tt0054850
La maldición de Nostradamus,Movie,1961,Horror,tt0054054
The Curse of the Werewolf,Movie,1961,Horror,tt0054777
Bloodlust!,Movie,1961,Horror,tt0054691
Doctor Blood's Coffin,Movie,1961,Horror,tt0054823
The Beast of Yucca Flats,Movie,1961,Horror,tt0054673
Creature from the Haunted Sea,Movie,1961,Horror,tt0054768
La chevelure,Short,1961,Horror,tt0054741
La marca del muerto,Movie,1961,Horror,tt0054060
The Naked Witch,Movie,1961,Horror,tt0054111
Ercole al centro della Terra,Movie,1961,Horror,tt0054850
La maldición de Nostradamus,Movie,1961,Horror,tt0054054
The Curse of the Werewolf,Movie,1961,Horror,tt0054777
Bloodlust!,Movie,1961,Horror,tt0054691
Doctor Blood's Coffin,Movie,1961,Horror,tt0054823
The Beast of Yucca Flats,Movie,1961,Horror,tt0054673
Creature from the Haunted Sea,Movie,1961,Horror,tt0054768
La chevelure,Short,1961,Horror,tt0054741
The Dungeon of Harrow,Movie,1962,Horror,tt0042423
The Brain That Wouldn't Die,Movie,1962,Horror,tt0052646
Caperucita y Pulgarcito contra los monstruos,Movie,1962,Horror,tt0053694
The Devil's Messenger,Movie,1962,Horror,tt0054807
El barón del terror,Movie,1962,Horror,tt0054668
"Nostradamus, el genio de las tinieblas",Movie,1962,Horror,tt0054917
Frankestein el vampiro y compañía,Movie,1962,Horror,tt0054893
Santo vs. las mujeres vampiro,Movie,1962,Horror,tt0055408
Carnival of Souls,Movie,1962,Horror,tt0055830
El vampiro sangriento,Movie,1962,Horror,tt0055804
The Dungeon of Harrow,Movie,1962,Horror,tt0042423
